1.476	9800	1.5526e+06
1.477	8400	1.561e+06
1.478	9800	1.5708e+06
1.479	8400	1.5792e+06
1.48	8400	1.5876e+06
1.481	9800	1.5974e+06
1.482	8400	1.6058e+06
1.483	9800	1.6156e+06
1.485	8400	1.624e+06
1.486	9800	1.6338e+06
1.487	8400	1.6422e+06
1.488	9800	1.652e+06
1.489	8400	1.6604e+06
1.49	9800	1.6702e+06
1.491	8400	1.6786e+06
1.492	9800	1.6884e+06
1.493	8400	1.6968e+06
1.495	9800	1.7066e+06
1.496	8400	1.715e+06
1.497	9800	1.7248e+06
1.498	8400	1.7332e+06
1.499	8400	1.7416e+06
1.5	9800	1.7514e+06
1.501	8400	1.7598e+06
1.502	9800	1.7696e+06
1.503	8400	1.778e+06
1.505	9800	1.7878e+06
1.506	8400	1.7962e+06
1.507	9800	1.806e+06
1.508	8400	1.8144e+06
1.509	9800	1.8242e+06
1.51	8400	1.8326e+06
1.511	9800	1.8424e+06
1.512	8400	1.8508e+06
1.513	9800	1.8606e+06
1.515	8400	1.869e+06
1.516	9800	1.8788e+06
1.517	8400	1.8872e+06
1.518	8400	1.8956e+06
1.519	9800	1.9054e+06
1.52	8400	1.9138e+06
1.521	9800	1.9236e+06
1.522	8400	1.932e+06
1.523	9800	1.9418e+06
1.525	8400	1.9502e+06
1.526	9800	1.96e+06
1.527	8400	1.9684e+06
1.528	9800	1.9782e+06
1.529	8400	1.9866e+06
1.53	9800	1.9964e+06
1.531	8400	2.0048e+06
1.532	9800	2.0146e+06
1.533	8400	2.023e+06
1.535	9800	2.0328e+06
1.536	8400	2.0412e+06
1.537	8400	2.0496e+06
1.538	9800	2.0594e+06
1.539	8400	2.0678e+06
1.54	9800	2.0776e+06
1.541	8400	2.086e+06
1.542	9800	2.0958e+06
1.543	8400	2.1042e+06
1.545	9800	2.114e+06
1.546	8400	2.1224e+06
1.547	9800	2.1322e+06
1.548	8400	2.1406e+06
1.549	9800	2.1504e+06
1.55	8400	2.1588e+06
1.551	9800	2.1686e+06
1.552	8400	2.177e+06
1.553	9800	2.1868e+06
1.555	8400	2.1952e+06
1.556	8400	2.2036e+06
1.557	9800	2.2134e+06
1.558	8400	2.2218e+06
1.559	9800	2.2316e+06
1.56	8400	2.24e+06
1.561	9800	2.2498e+06
1.562	8400	2.2582e+06
1.563	9800	2.268e+06
1.565	8400	2.2764e+06
1.566	9800	2.2862e+06
1.567	8400	2.2946e+06
1.568	9800	2.3044e+06
1.569	8400	2.3128e+06
1.57	9800	2.3226e+06
1.571	8400	2.331e+06
1.572	9800	2.3408e+06
1.573	8400	2.3492e+06
1.575	8400	2.3576e+06
1.576	9800	2.3674e+06
1.577	8400	2.3758e+06
1.578	9800	2.3856e+06
1.579	8400	2.394e+06
1.58	9800	2.4038e+06
1.581	8400	2.4122e+06
1.582	9800	2.422e+06
1.583	8400	2.4304e+06
1.585	9800	2.4402e+06
1.586	8400	2.4486e+06
1.587	9800	2.4584e+06
1.588	4200	2.4626e+06
1.737	1400	2.464e+06
1.777	1400	2.4654e+06
1.806	1400	2.4668e+06
1.841	1400	2.4682e+06
1.876	1400	2.4696e+06
1.911	9800	2.4794e+06
1.946	1400	2.4808e+06
1.981	2800	2.4836e+06
2.011	5600	2.4892e+06
2.046	11200	2.5004e+06
2.081	15400	2.5158e+06
2.116	5600	2.5214e+06
2.117	32200	2.5536e+06
2.154	11200	2.5648e+06
2.155	5600	2.5704e+06
2.156	18200	2.5886e+06
2.187	4200	2.5928e+06
2.188	14000	2.6068e+06
2.189	4200	2.611e+06
2.194	8400	2.6194e+06
2.195	9800	2.6292e+06
2.197	12600	2.6418e+06
2.216	2800	2.6446e+06
2.218	18200	2.6628e+06
2.224	15400	2.6782e+06
2.225	2800	2.681e+06
2.226	36400	2.7174e+06
2.23	7000	2.7244e+06
2.257	8400	2.7328e+06
2.258	8400	2.7412e+06
2.259	19600	2.7608e+06
2.261	9800	2.7706e+06
2.262	7000	2.7776e+06
2.263	9800	2.7874e+06
2.264	8400	2.7958e+06
2.266	12600	2.8084e+06
2.267	5600	2.814e+06
2.268	9800	2.8238e+06
2.269	8400	2.8322e+06
2.27	11200	2.8434e+06
2.285	36400	2.8798e+06
2.295	8400	2.8882e+06
2.296	8400	2.8966e+06
2.297	26600	2.9232e+06
2.299	9800	2.933e+06
2.302	9800	2.9428e+06
2.303	8400	2.9512e+06
2.304	19600	2.9708e+06
2.306	15400	2.9862e+06
2.307	1400	2.9876e+06
2.308	8400	2.996e+06
2.309	11200	3.0072e+06
2.311	33600	3.0408e+06
2.322	4200	3.045e+06
2.323	9800	3.0548e+06
2.324	8400	3.0632e+06
2.327	35000	3.0982e+06
2.331	1400	3.0996e+06
2.332	9800	3.1094e+06
2.333	8400	3.1178e+06
2.334	14000	3.1318e+06
2.335	4200	3.136e+06
2.336	15400	3.1514e+06
2.337	2800	3.1542e+06
2.338	15400	3.1696e+06
2.339	2800	3.1724e+06
2.341	30800	3.2032e+06
2.344	11200	3.2144e+06
2.345	2800	3.2172e+06
2.346	9800	3.227e+06
2.347	14000	3.241e+06
2.348	4200	3.2452e+06
2.349	14000	3.2592e+06
2.351	4200	3.2634e+06
2.352	8400	3.2718e+06
2.353	9800	3.2816e+06
2.354	12600	3.2942e+06
2.355	5600	3.2998e+06
2.356	15400	3.3152e+06
2.357	2800	3.318e+06
2.358	12600	3.3306e+06
2.359	4200	3.3348e+06
2.361	35000	3.3698e+06
2.364	1400	3.3712e+06
2.365	9800	3.381e+06
2.366	8400	3.3894e+06
2.367	23800	3.4132e+06
2.369	9800	3.423e+06
2.371	2800	3.4258e+06
2.372	9800	3.4356e+06
2.373	8400	3.444e+06
2.374	15400	3.4594e+06
2.375	2800	3.4622e+06
2.376	15400	3.4776e+06
2.377	2800	3.4804e+06
2.378	12600	3.493e+06
2.379	5600	3.4986e+06
2.381	33600	3.5322e+06
2.384	2800	3.535e+06
2.385	8400	3.5434e+06
2.386	9800	3.5532e+06
2.387	22400	3.5756e+06
2.389	9800	3.5854e+06
2.391	4200	3.5896e+06
2.392	8400	3.598e+06
2.393	9800	3.6078e+06
2.394	15400	3.6232e+06
2.395	2800	3.626e+06
2.396	12600	3.6386e+06
2.397	4200	3.6428e+06
2.398	16800	3.6596e+06
2.399	1400	3.661e+06
2.401	32200	3.6932e+06
2.404	4200	3.6974e+06
2.405	9800	3.7072e+06
2.406	8400	3.7156e+06
2.407	33600	3.7492e+06
2.411	2800	3.752e+06
2.412	9800	3.7618e+06
2.413	8400	3.7702e+06
2.414	15400	3.7856e+06
2.415	2800	3.7884e+06
2.416	12600	3.801e+06
2.417	5600	3.8066e+06
2.418	15400	3.822e+06
2.419	2800	3.8248e+06
2.421	30800	3.8556e+06
2.424	11200	3.8668e+06
2.425	2800	3.8696e+06
2.426	9800	3.8794e+06
2.427	14000	3.8934e+06
2.428	4200	3.8976e+06
2.429	14000	3.9116e+06
2.431	4200	3.9158e+06
2.432	8400	3.9242e+06
2.433	9800	3.934e+06
2.434	12600	3.9466e+06
2.435	4200	3.9508e+06
2.436	16800	3.9676e+06
2.437	1400	3.969e+06
2.438	14000	3.983e+06
2.439	4200	3.9872e+06
2.441	35000	4.0222e+06
2.444	1400	4.0236e+06
2.445	9800	4.0334e+06
2.446	8400	4.0418e+06
2.447	22400	4.0642e+06
2.449	12600	4.0768e+06
2.451	1400	4.0782e+06
2.452	9800	4.088e+06
2.453	8400	4.0964e+06
2.454	12600	4.109e+06
2.455	5600	4.1146e+06
2.456	15400	4.13e+06
2.457	2800	4.1328e+06
2.458	12600	4.1454e+06
2.459	5600	4.151e+06
2.461	33600	4.1846e+06
2.464	2800	4.1874e+06
2.465	8400	4.1958e+06
2.466	9800	4.2056e+06
2.467	22400	4.228e+06
2.469	9800	4.2378e+06
2.471	4200	4.242e+06
2.472	8400	4.2504e+06
2.473	8400	4.2588e+06
2.474	16800	4.2756e+06
2.475	1400	4.277e+06
2.476	14000	4.291e+06
2.477	4200	4.2952e+06
2.478	16800	4.312e+06
2.479	1400	4.3134e+06
2.481	32200	4.3456e+06
2.484	4200	4.3498e+06
2.485	9800	4.3596e+06
2.486	8400	4.368e+06
2.487	33600	4.4016e+06
2.491	2800	4.4044e+06
2.492	8400	4.4128e+06
2.493	9800	4.4226e+06
2.494	15400	4.438e+06
2.495	2800	4.4408e+06
2.496	12600	4.4534e+06
2.497	5600	4.459e+06
2.498	15400	4.4744e+06
2.499	2800	4.4772e+06
2.501	30800	4.508e+06
2.504	11200	4.5192e+06
2.505	2800	4.522e+06
2.506	9800	4.5318e+06
2.507	14000	4.5458e+06
2.508	4200	4.55e+06
2.509	14000	4.564e+06
2.511	2800	4.5668e+06
2.512	9800	4.5766e+06
2.513	8400	4.585e+06
2.514	14000	4.599e+06
2.515	4200	4.6032e+06
2.516	16800	4.62e+06
2.517	1400	4.6214e+06
2.518	14000	4.6354e+06
2.519	4200	4.6396e+06
2.521	33600	4.6732e+06
2.524	2800	4.676e+06
2.525	9800	4.6858e+06
2.526	8400	4.6942e+06
2.527	33600	4.7278e+06
2.531	2800	4.7306e+06
2.532	8400	4.739e+06
2.533	9800	4.7488e+06
2.534	12600	4.7614e+06
2.535	5600	4.767e+06
2.536	15400	4.7824e+06
2.537	2800	4.7852e+06
2.538	12600	4.7978e+06
2.539	5600	4.8034e+06
2.541	33600	4.837e+06
2.544	2800	4.8398e+06
2.545	8400	4.8482e+06
2.546	9800	4.858e+06
2.547	22400	4.8804e+06
2.549	9800	4.8902e+06
2.551	2800	4.893e+06
2.552	9800	4.9028e+06
2.553	8400	4.9112e+06
2.554	32200	4.9434e+06
2.557	4200	4.9476e+06
2.558	9800	4.9574e+06
2.559	8400	4.9658e+06
2.561	9800	4.9756e+06
2.562	8400	4.984e+06
2.563	9800	4.9938e+06
2.564	8400	5.0022e+06
2.565	9800	5.012e+06
2.566	8400	5.0204e+06
2.567	8400	5.0288e+06
2.568	9800	5.0386e+06
2.569	8400	5.047e+06
2.571	9800	5.0568e+06
2.572	8400	5.0652e+06
2.573	9800	5.075e+06
2.574	8400	5.0834e+06
2.575	9800	5.0932e+06
2.576	8400	5.1016e+06
2.577	9800	5.1114e+06
2.578	8400	5.1198e+06
2.579	9800	5.1296e+06
2.581	8400	5.138e+06
2.582	9800	5.1478e+06
2.583	8400	5.1562e+06
2.584	9800	5.166e+06
2.585	8400	5.1744e+06
2.586	8400	5.1828e+06
2.587	9800	5.1926e+06
2.588	8400	5.201e+06
2.589	9800	5.2108e+06
2.591	8400	5.2192e+06
2.592	9800	5.229e+06
2.593	8400	5.2374e+06
2.594	9800	5.2472e+06
2.595	8400	5.2556e+06
2.596	9800	5.2654e+06
2.597	8400	5.2738e+06
2.598	9800	5.2836e+06
2.599	8400	5.292e+06
2.601	9800	5.3018e+06
2.602	8400	5.3102e+06
2.603	9800	5.32e+06
2.604	8400	5.3284e+06
2.605	8400	5.3368e+06
2.606	9800	5.3466e+06
2.607	8400	5.355e+06
2.608	9800	5.3648e+06
2.609	8400	5.3732e+06
2.611	9800	5.383e+06
2.612	8400	5.3914e+06
2.613	9800	5.4012e+06
2.614	8400	5.4096e+06
2.615	9800	5.4194e+06
2.616	8400	5.4278e+06
2.617	9800	5.4376e+06
2.618	8400	5.446e+06
2.619	9800	5.4558e+06
2.621	8400	5.4642e+06
2.622	9800	5.474e+06
2.623	8400	5.4824e+06
2.624	8400	5.4908e+06
2.625	9800	5.5006e+06
2.626	8400	5.509e+06
2.627	9800	5.5188e+06
2.628	8400	5.5272e+06
2.629	9800	5.537e+06
2.631	8400	5.5454e+06
2.632	9800	5.5552e+06
2.633	8400	5.5636e+06
2.634	9800	5.5734e+06
2.635	8400	5.5818e+06
2.636	9800	5.5916e+06
2.637	8400	5.6e+06
2.638	9800	5.6098e+06
2.639	8400	5.6182e+06
2.641	9800	5.628e+06
2.642	8400	5.6364e+06
2.643	8400	5.6448e+06
2.644	9800	5.6546e+06
2.645	8400	5.663e+06
2.646	9800	5.6728e+06
2.647	8400	5.6812e+06
2.648	9800	5.691e+06
2.649	8400	5.6994e+06
2.651	9800	5.7092e+06
2.652	8400	5.7176e+06
2.653	9800	5.7274e+06
2.654	8400	5.7358e+06
2.655	9800	5.7456e+06
2.656	8400	5.754e+06
2.657	9800	5.7638e+06
2.658	8400	5.7722e+06
2.659	9800	5.782e+06
2.661	8400	5.7904e+06
2.662	8400	5.7988e+06
2.663	9800	5.8086e+06
2.664	8400	5.817e+06
2.665	9800	5.8268e+06
2.666	8400	5.8352e+06
2.667	9800	5.845e+06
2.668	8400	5.8534e+06
2.669	9800	5.8632e+06
2.671	8400	5.8716e+06
2.672	9800	5.8814e+06
2.673	8400	5.8898e+06
2.674	9800	5.8996e+06
2.675	8400	5.908e+06
2.676	9800	5.9178e+06
2.677	8400	5.9262e+06
2.678	9800	5.936e+06
2.679	8400	5.9444e+06
2.681	8400	5.9528e+06
2.682	9800	5.9626e+06
2.683	8400	5.971e+06
2.684	9800	5.9808e+06
2.685	8400	5.9892e+06
2.686	9800	5.999e+06
2.687	8400	6.0074e+06
2.688	9800	6.0172e+06
2.689	8400	6.0256e+06
2.691	9800	6.0354e+06
2.692	8400	6.0438e+06
2.693	9800	6.0536e+06
2.694	8400	6.062e+06
2.695	9800	6.0718e+06
2.696	8400	6.0802e+06
2.697	9800	6.09e+06
2.698	8400	6.0984e+06
2.699	8400	6.1068e+06
2.701	9800	6.1166e+06
2.702	8400	6.125e+06
2.703	9800	6.1348e+06
2.704	8400	6.1432e+06
2.705	9800	6.153e+06
2.706	8400	6.1614e+06
2.707	9800	6.1712e+06
2.708	8400	6.1796e+06
2.709	9800	6.1894e+06
2.711	8400	6.1978e+06
2.712	9800	6.2076e+06
2.713	8400	6.216e+06
2.714	9800	6.2258e+06
2.715	8400	6.2342e+06
2.716	9800	6.244e+06
2.717	8400	6.2524e+06
2.718	8400	6.2608e+06
2.719	9800	6.2706e+06
2.721	8400	6.279e+06
2.722	9800	6.2888e+06
2.723	8400	6.2972e+06
2.724	9800	6.307e+06
2.725	8400	6.3154e+06
2.726	9800	6.3252e+06
2.727	8400	6.3336e+06
2.728	9800	6.3434e+06
2.729	8400	6.3518e+06
2.731	9800	6.3616e+06
2.732	8400	6.37e+06
2.733	9800	6.3798e+06
2.734	8400	6.3882e+06
2.735	9800	6.398e+06
2.736	8400	6.4064e+06
2.737	8400	6.4148e+06
2.738	9800	6.4246e+06
2.739	8400	6.433e+06
2.741	9800	6.4428e+06
2.742	8400	6.4512e+06
2.743	9800	6.461e+06
2.744	8400	6.4694e+06
2.745	9800	6.4792e+06
2.746	8400	6.4876e+06
2.747	9800	6.4974e+06
2.748	8400	6.5058e+06
2.749	9800	6.5156e+06
2.751	8400	6.524e+06
2.752	9800	6.5338e+06
2.753	8400	6.5422e+06
2.754	9800	6.552e+06
2.755	8400	6.5604e+06
2.756	8400	6.5688e+06
2.757	9800	6.5786e+06
2.758	8400	6.587e+06
2.759	9800	6.5968e+06
2.761	8400	6.6052e+06
2.762	9800	6.615e+06
2.763	8400	6.6234e+06
2.764	9800	6.6332e+06
2.765	8400	6.6416e+06
2.766	9800	6.6514e+06
2.767	8400	6.6598e+06
2.768	9800	6.6696e+06
2.769	8400	6.678e+06
2.771	9800	6.6878e+06
2.772	8400	6.6962e+06
2.773	9800	6.706e+06
2.774	8400	6.7144e+06
2.775	8400	6.7228e+06
2.776	9800	6.7326e+06
2.777	8400	6.741e+06
2.778	9800	6.7508e+06
2.779	8400	6.7592e+06
2.781	9800	6.769e+06
2.782	8400	6.7774e+06
2.783	9800	6.7872e+06
2.784	8400	6.7956e+06
2.785	9800	6.8054e+06
2.786	8400	6.8138e+06
2.787	9800	6.8236e+06
2.788	8400	6.832e+06
2.789	9800	6.8418e+06
2.791	8400	6.8502e+06
2.792	9800	6.86e+06
2.793	8400	6.8684e+06
2.794	8400	6.8768e+06
2.795	9800	6.8866e+06
2.796	8400	6.895e+06
2.797	9800	6.9048e+06
2.798	8400	6.9132e+06
2.799	9800	6.923e+06
2.801	8400	6.9314e+06
2.802	9800	6.9412e+06
2.803	8400	6.9496e+06
2.804	9800	6.9594e+06
2.805	8400	6.9678e+06
2.806	9800	6.9776e+06
2.807	8400	6.986e+06
2.808	9800	6.9958e+06
2.809	8400	7.0042e+06
2.811	9800	7.014e+06
2.812	8400	7.0224e+06
2.813	8400	7.0308e+06
2.814	9800	7.0406e+06
2.815	8400	7.049e+06
2.816	9800	7.0588e+06
2.817	8400	7.0672e+06
2.818	9800	7.077e+06
2.819	8400	7.0854e+06
2.821	9800	7.0952e+06
2.822	8400	7.1036e+06
2.823	9800	7.1134e+06
2.824	8400	7.1218e+06
2.825	9800	7.1316e+06
2.826	8400	7.14e+06
2.827	9800	7.1498e+06
2.828	8400	7.1582e+06
2.829	9800	7.168e+06
2.831	8400	7.1764e+06
2.832	8400	7.1848e+06
2.833	9800	7.1946e+06
2.834	8400	7.203e+06
2.835	9800	7.2128e+06
2.836	8400	7.2212e+06
2.837	9800	7.231e+06
2.838	8400	7.2394e+06
2.839	9800	7.2492e+06
2.841	8400	7.2576e+06
2.842	9800	7.2674e+06
2.843	8400	7.2758e+06
2.844	9800	7.2856e+06
2.845	8400	7.294e+06
2.846	9800	7.3038e+06
2.847	8400	7.3122e+06
2.848	9800	7.322e+06
2.849	8400	7.3304e+06
2.851	8400	7.3388e+06
2.852	9800	7.3486e+06
2.853	8400	7.357e+06
2.854	9800	7.3668e+06
2.855	8400	7.3752e+06
2.856	9800	7.385e+06
2.857	8400	7.3934e+06
2.858	9800	7.4032e+06
2.859	8400	7.4116e+06
2.861	9800	7.4214e+06
2.862	8400	7.4298e+06
2.863	9800	7.4396e+06
2.864	8400	7.448e+06
2.865	9800	7.4578e+06
2.866	8400	7.4662e+06
2.867	9800	7.476e+06
2.868	8400	7.4844e+06
2.869	8400	7.4928e+06
2.871	9800	7.5026e+06
2.872	8400	7.511e+06
2.873	9800	7.5208e+06
2.874	8400	7.5292e+06
2.875	9800	7.539e+06
2.876	8400	7.5474e+06
2.877	9800	7.5572e+06
2.878	8400	7.5656e+06
2.879	9800	7.5754e+06
2.881	8400	7.5838e+06
2.882	9800	7.5936e+06
2.883	8400	7.602e+06
2.884	9800	7.6118e+06
2.885	8400	7.6202e+06
2.886	8400	7.6286e+06
2.887	9800	7.6384e+06
2.888	8400	7.6468e+06
2.889	9800	7.6566e+06
2.891	8400	7.665e+06
2.892	9800	7.6748e+06
2.893	8400	7.6832e+06
2.894	9800	7.693e+06
2.895	8400	7.7014e+06
2.896	9800	7.7112e+06
2.897	8400	7.7196e+06
2.898	9800	7.7294e+06
2.899	8400	7.7378e+06
2.901	9800	7.7476e+06
2.902	8400	7.756e+06
2.903	9800	7.7658e+06
2.904	8400	7.7742e+06
2.905	8400	7.7826e+06
2.906	9800	7.7924e+06
2.907	8400	7.8008e+06
2.908	9800	7.8106e+06
2.909	8400	7.819e+06
2.911	9800	7.8288e+06
2.912	8400	7.8372e+06
2.913	9800	7.847e+06
2.914	8400	7.8554e+06
2.915	9800	7.8652e+06
2.916	8400	7.8736e+06
2.917	9800	7.8834e+06
2.918	8400	7.8918e+06
2.919	9800	7.9016e+06
2.921	8400	7.91e+06
2.922	9800	7.9198e+06
2.923	8400	7.9282e+06
2.924	8400	7.9366e+06
2.925	9800	7.9464e+06
2.926	8400	7.9548e+06
2.927	9800	7.9646e+06
2.928	8400	7.973e+06
2.929	9800	7.9828e+06
2.931	8400	7.9912e+06
2.932	9800	8.001e+06
2.933	8400	8.0094e+06
2.934	9800	8.0192e+06
2.935	8400	8.0276e+06
2.936	9800	8.0374e+06
2.937	8400	8.0458e+06
2.938	9800	8.0556e+06
2.939	8400	8.064e+06
2.941	9800	8.0738e+06
2.942	8400	8.0822e+06
2.943	8400	8.0906e+06
2.944	9800	8.1004e+06
2.945	8400	8.1088e+06
2.946	9800	8.1186e+06
2.947	8400	8.127e+06
2.948	9800	8.1368e+06
2.949	8400	8.1452e+06
2.951	9800	8.155e+06
2.952	8400	8.1634e+06
2.953	9800	8.1732e+06
2.954	8400	8.1816e+06
2.955	9800	8.1914e+06
2.956	8400	8.1998e+06
2.957	9800	8.2096e+06
2.958	8400	8.218e+06
2.959	9800	8.2278e+06
2.961	8400	8.2362e+06
2.962	8400	8.2446e+06
2.963	9800	8.2544e+06
2.964	8400	8.2628e+06
2.965	9800	8.2726e+06
2.966	8400	8.281e+06
2.967	9800	8.2908e+06
2.968	8400	8.2992e+06
2.969	9800	8.309e+06
2.971	8400	8.3174e+06
2.972	9800	8.3272e+06
2.973	8400	8.3356e+06
2.974	9800	8.3454e+06
2.975	8400	8.3538e+06
2.976	9800	8.3636e+06
2.977	8400	8.372e+06
2.978	9800	8.3818e+06
2.979	8400	8.3902e+06
2.981	8400	8.3986e+06
2.982	9800	8.4084e+06
2.983	8400	8.4168e+06
2.984	9800	8.4266e+06
2.985	8400	8.435e+06
2.986	9800	8.4448e+06
2.987	8400	8.4532e+06
2.988	9800	8.463e+06
2.989	8400	8.4714e+06
2.991	9800	8.4812e+06
2.992	8400	8.4896e+06
2.993	9800	8.4994e+06
2.994	8400	8.5078e+06
2.995	9800	8.5176e+06
2.996	8400	8.526e+06
2.997	9800	8.5358e+06
2.998	8400	8.5442e+06
2.999	8400	8.5526e+06
3.001	9800	8.5624e+06
3.002	8400	8.5708e+06
3.003	9800	8.5806e+06
3.004	8400	8.589e+06
3.005	9800	8.5988e+06
3.006	8400	8.6072e+06
3.007	9800	8.617e+06
3.008	8400	8.6254e+06
3.009	9800	8.6352e+06
3.011	8400	8.6436e+06
3.012	9800	8.6534e+06
3.013	8400	8.6618e+06
3.014	9800	8.6716e+06
3.015	8400	8.68e+06
3.016	9800	8.6898e+06
3.017	8400	8.6982e+06
3.018	8400	8.7066e+06
3.019	9800	8.7164e+06
3.021	8400	8.7248e+06
3.022	9800	8.7346e+06
3.023	8400	8.743e+06
3.024	9800	8.7528e+06
3.025	8400	8.7612e+06
3.026	9800	8.771e+06
3.027	8400	8.7794e+06
3.028	9800	8.7892e+06
3.029	8400	8.7976e+06
3.031	9800	8.8074e+06
3.032	8400	8.8158e+06
3.033	9800	8.8256e+06
3.034	8400	8.834e+06
3.035	9800	8.8438e+06
3.036	8400	8.8522e+06
3.037	8400	8.8606e+06
3.038	9800	8.8704e+06
3.039	8400	8.8788e+06
3.041	9800	8.8886e+06
3.042	8400	8.897e+06
3.043	9800	8.9068e+06
3.044	8400	8.9152e+06
3.045	9800	8.925e+06
3.046	8400	8.9334e+06
3.047	9800	8.9432e+06
3.048	8400	8.9516e+06
3.049	9800	8.9614e+06
3.051	8400	8.9698e+06
3.052	9800	8.9796e+06
3.053	8400	8.988e+06
3.054	9800	8.9978e+06
3.055	8400	9.0062e+06
3.056	8400	9.0146e+06
3.057	9800	9.0244e+06
3.058	8400	9.0328e+06
3.059	9800	9.0426e+06
3.061	8400	9.051e+06
3.062	9800	9.0608e+06
3.063	8400	9.0692e+06
3.064	9800	9.079e+06
3.065	8400	9.0874e+06
3.066	9800	9.0972e+06
3.067	8400	9.1056e+06
3.068	9800	9.1154e+06
3.069	8400	9.1238e+06
3.071	9800	9.1336e+06
3.072	8400	9.142e+06
3.073	9800	9.1518e+06
3.074	8400	9.1602e+06
3.075	8400	9.1686e+06
3.076	9800	9.1784e+06
3.077	8400	9.1868e+06
3.078	9800	9.1966e+06
3.079	8400	9.205e+06
3.081	9800	9.2148e+06
3.082	8400	9.2232e+06
3.083	9800	9.233e+06
3.084	8400	9.2414e+06
3.085	9800	9.2512e+06
3.086	8400	9.2596e+06
3.087	9800	9.2694e+06
3.088	8400	9.2778e+06
3.089	9800	9.2876e+06
3.091	8400	9.296e+06
