1.03593	0	1400
1.07093	1400	2800
1.10593	2800	4200
1.14093	4200	5600
1.17593	5600	7000
1.17593	7000	8400
1.21093	8400	9800
1.21093	9800	11200
1.21093	11200	12600
1.24593	12600	14000
1.24593	14000	15400
1.24593	15400	16800
1.24593	16800	18200
1.28093	18200	19600
1.28093	19600	21000
1.28093	21000	22400
1.28093	22400	23800
1.28093	23800	25200
1.28093	25200	26600
1.31593	26600	28000
1.31593	28000	29400
1.31593	29400	30800
1.31593	30800	32200
1.31593	32200	33600
1.31593	33600	35000
1.31593	35000	36400
1.31593	36400	37800
1.31593	37800	39200
1.35093	39200	40600
1.35093	40600	42000
1.35093	42000	43400
1.35093	43400	44800
1.35093	44800	46200
1.35093	46200	47600
1.35093	47600	49000
1.35093	49000	50400
1.35093	50400	51800
1.35093	51800	53200
1.35193	53200	54600
1.35193	54600	56000
1.35193	56000	57400
1.35193	57400	58800
1.37993	58800	60200
1.37993	60200	61600
1.37993	61600	63000
1.37993	63000	64400
1.37993	64400	65800
1.37993	65800	67200
1.43693	67200	68600
1.43693	68600	70000
1.43693	70000	71400
1.43693	71400	72800
1.43693	72800	74200
1.43693	74200	75600
1.43693	75600	77000
1.43693	77000	78400
1.43693	78400	79800
1.43693	79800	81200
1.43693	81200	82600
1.43693	82600	84000
1.43693	84000	85400
1.43693	85400	86800
1.43693	86800	88200
1.43993	88200	89600
1.43993	89600	91000
1.43993	91000	92400
1.43993	92400	93800
1.43993	93800	95200
1.43993	95200	96600
1.43993	96600	98000
1.43993	98000	99400
1.43993	99400	100800
1.47193	100800	102200
1.47193	102200	103600
1.47193	103600	105000
1.47193	105000	106400
1.47193	106400	107800
1.47193	107800	109200
1.47193	109200	110600
1.47193	110600	112000
1.47193	112000	113400
1.47193	113400	114800
1.47293	114800	116200
1.47293	116200	117600
1.47293	117600	119000
1.47293	119000	120400
1.47293	120400	121800
1.47293	121800	123200
1.47293	123200	124600
1.47293	124600	126000
1.47293	126000	127400
1.47293	127400	128800
1.47393	128800	130200
1.47393	130200	131600
1.47393	131600	133000
1.47393	133000	134400
1.47393	134400	135800
1.47393	135800	137200
1.47393	137200	138600
1.47393	138600	140000
1.47393	140000	141400
1.47393	141400	142800
1.47493	142800	144200
1.47493	144200	145600
1.47493	145600	147000
1.47493	147000	148400
