% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
2203	2	1	1	0	28	9422	0	1
2204	2	1	1	0	28	9422	0	1
2205	2	1	1	0	28	9422	0	1
2206	2	1	1	0	28	9422	0	1
2207	2	1	1	0	28	9422	0	1
2208	2	1	1	0	28	9422	0	1
2209	2	1	1	0	28	9422	0	1
2210	2	1	1	0	28	9422	0	1
2211	2	1	1	0	28	9422	0	1
2212	2	1	1	0	28	9422	0	1
2213	2	1	1	0	28	9422	0	1
2214	2	1	1	0	28	9422	0	1
2215	2	1	1	0	28	9422	0	1
2216	2	1	1	0	28	9422	0	1
2217	2	1	1	0	28	9422	0	1
2218	2	1	1	0	28	9422	0	1
2219	2	1	1	0	28	9422	0	1
2220	1	1	1	0	28	9422	0	1
2220	2	1	1	0	28	9422	0	1
2221	2	1	1	0	28	9422	0	1
2222	2	1	1	0	28	9422	0	1
2223	2	1	1	0	28	9422	0	1
2224	2	1	1	0	28	9422	0	1
2225	2	1	1	0	28	9422	0	1
2230	2	1	1	0	28	9422	0	1
2231	2	1	1	0	28	9422	0	1
2232	2	1	1	0	28	9422	0	1
2233	2	1	1	0	28	9422	0	1
2234	2	1	1	0	28	9422	0	1
2235	2	1	1	0	28	9422	0	1
2236	2	1	1	0	28	9422	0	1
2237	2	1	1	0	28	9422	0	1
2242	2	1	1	0	28	9422	0	1
2243	2	1	1	0	28	9422	0	1
2244	2	1	1	0	28	9422	0	1
2245	2	1	1	0	28	9422	0	1
2246	2	1	1	0	28	9422	0	1
2247	2	1	1	0	28	9422	0	1
2248	2	1	1	0	28	9422	0	1
2249	2	1	1	0	28	9422	0	1
2250	2	1	1	0	28	9422	0	1
2251	2	1	1	0	28	9422	0	1
2252	1	1	1	0	28	9422	0	1
2252	2	1	1	0	28	9422	0	1
2253	2	1	1	0	28	9422	0	1
2254	2	1	1	0	28	9422	0	1
2255	2	1	1	0	28	9422	0	1
2256	2	1	1	0	28	9422	0	1
2257	2	1	1	0	28	9422	0	1
2258	2	1	1	0	28	9422	0	1
2259	2	1	1	0	28	9422	0	1
2260	2	1	1	0	28	9422	0	1
2261	2	1	1	0	28	9422	0	1
2262	2	1	1	0	28	9422	0	1
2263	2	1	1	0	28	9422	0	1
2264	2	1	1	0	28	9422	0	1
2265	2	1	1	0	28	9422	0	1
2266	2	1	1	0	28	9422	0	1
2267	1	1	1	0	28	9422	0	1
2267	2	1	1	0	28	9422	0	1
2268	2	1	1	0	28	9422	0	1
2269	2	1	1	0	28	9422	0	1
2270	2	1	1	0	28	9422	0	1
2271	2	1	1	0	28	9422	0	1
2272	2	1	1	0	28	9422	0	1
2273	2	1	1	0	28	9422	0	1
2274	2	1	1	0	28	9422	0	1
2279	2	1	1	0	28	9422	0	1
2280	2	1	1	0	28	9422	0	1
2281	2	1	1	0	28	9422	0	1
2282	2	1	1	0	28	9422	0	1
2283	2	1	1	0	28	9422	0	1
2284	2	1	1	0	28	9422	0	1
2285	2	1	1	0	28	9422	0	1
2286	2	1	1	0	28	9422	0	1
2291	2	1	1	0	28	9422	0	1
2292	2	1	1	0	28	9422	0	1
2293	2	1	1	0	28	9422	0	1
2294	2	1	1	0	28	9422	0	1
2295	2	1	1	0	28	9422	0	1
2296	2	1	1	0	28	9422	0	1
2297	2	1	1	0	28	9422	0	1
2298	2	1	1	0	28	9422	0	1
2299	2	1	1	0	28	9422	0	1
2300	2	1	1	0	28	9422	0	1
2301	1	1	1	0	28	9422	0	1
2301	2	1	1	0	28	9422	0	1
2302	2	1	1	0	28	9422	0	1
2303	2	1	1	0	28	9422	0	1
2304	2	1	1	0	28	9422	0	1
2305	2	1	1	0	28	9422	0	1
2306	2	1	1	0	28	9422	0	1
2307	2	1	1	0	28	9422	0	1
2308	2	1	1	0	28	9422	0	1
2309	2	1	1	0	28	9422	0	1
2310	2	1	1	0	28	9422	0	1
2311	2	1	1	0	28	9422	0	1
2316	2	1	1	0	28	9422	0	1
2317	2	1	1	0	28	9422	0	1
2318	2	1	1	0	28	9422	0	1
2319	2	1	1	0	28	9422	0	1
2320	2	1	1	0	28	9422	0	1
2321	2	1	1	0	28	9422	0	1
2322	2	1	1	0	28	9422	0	1
2323	2	1	1	0	28	9422	0	1
2328	2	1	1	0	28	9422	0	1
2329	2	1	1	0	28	9422	0	1
2330	2	1	1	0	28	9422	0	1
2331	2	1	1	0	28	9422	0	1
2332	2	1	1	0	28	9422	0	1
2333	2	1	1	0	28	9422	0	1
2334	2	1	1	0	28	9422	0	1
2335	2	1	1	0	28	9422	0	1
2336	2	1	1	0	28	9422	0	1
2337	2	1	1	0	28	9422	0	1
2338	1	1	1	0	28	9422	0	1
2338	2	1	1	0	28	9422	0	1
2339	2	1	1	0	28	9422	0	1
2340	2	1	1	0	28	9422	0	1
2341	2	1	1	0	28	9422	0	1
2342	2	1	1	0	28	9422	0	1
2343	2	1	1	0	28	9422	0	1
2344	2	1	1	0	28	9422	0	1
2345	2	1	1	0	28	9422	0	1
2346	2	1	1	0	28	9422	0	1
2347	2	1	1	0	28	9422	0	1
2348	2	1	1	0	28	9422	0	1
2349	1	1	1	0	28	9422	0	1
2349	2	1	1	0	28	9422	0	1
2350	2	1	1	0	28	9422	0	1
2355	2	1	1	0	28	9422	0	1
2356	2	1	1	0	28	9422	0	1
2357	2	1	1	0	28	9422	0	1
2358	2	1	1	0	28	9422	0	1
2359	2	1	1	0	28	9422	0	1
2360	2	1	1	0	28	9422	0	1
2361	2	1	1	0	28	9422	0	1
2362	2	1	1	0	28	9422	0	1
2367	2	1	1	0	28	9422	0	1
2368	2	1	1	0	28	9422	0	1
2369	2	1	1	0	28	9422	0	1
2370	2	1	1	0	28	9422	0	1
2371	2	1	1	0	28	9422	0	1
2372	2	1	1	0	28	9422	0	1
2373	2	1	1	0	28	9422	0	1
2374	2	1	1	0	28	9422	0	1
2375	2	1	1	0	28	9422	0	1
2376	2	1	1	0	28	9422	0	1
2377	1	1	1	0	28	9422	0	1
2377	2	1	1	0	28	9422	0	1
2378	2	1	1	0	28	9422	0	1
2379	2	1	1	0	28	9422	0	1
2380	2	1	1	0	28	9422	0	1
2381	2	1	1	0	28	9422	0	1
2382	2	1	1	0	28	9422	0	1
2383	2	1	1	0	28	9422	0	1
2384	2	1	1	0	28	9422	0	1
2385	2	1	1	0	28	9422	0	1
2386	2	1	1	0	28	9422	0	1
2387	2	1	1	0	28	9422	0	1
2388	1	1	1	0	28	9422	0	1
2388	2	1	1	0	28	9422	0	1
2389	2	1	1	0	28	9422	0	1
2394	2	1	1	0	28	9422	0	1
2395	2	1	1	0	28	9422	0	1
2396	2	1	1	0	28	9422	0	1
2397	2	1	1	0	28	9422	0	1
2398	2	1	1	0	28	9422	0	1
2399	2	1	1	0	28	9422	0	1
2400	2	1	1	0	28	9422	0	1
2401	2	1	1	0	28	9422	0	1
2405	2	1	1	0	28	9422	0	1
2406	2	1	1	0	28	9422	0	1
2407	2	1	1	0	28	9422	0	1
2408	2	1	1	0	28	9422	0	1
2409	2	1	1	0	28	9422	0	1
2410	2	1	1	0	28	9422	0	1
2411	2	1	1	0	28	9422	0	1
2412	2	1	1	0	28	9422	0	1
2413	2	1	1	0	28	9422	0	1
2414	1	1	1	0	28	9422	0	1
2414	2	1	1	0	28	9422	0	1
2415	2	1	1	0	28	9422	0	1
2416	2	1	1	0	28	9422	0	1
2417	2	1	1	0	28	9422	0	1
2418	2	1	1	0	28	9422	0	1
2419	2	1	1	0	28	9422	0	1
2420	2	1	1	0	28	9422	0	1
2421	2	1	1	0	28	9422	0	1
2422	2	1	1	0	28	9422	0	1
2423	2	1	1	0	28	9422	0	1
2424	2	1	1	0	28	9422	0	1
2429	2	1	1	0	28	9422	0	1
2430	2	1	1	0	28	9422	0	1
2431	2	1	1	0	28	9422	0	1
2432	2	1	1	0	28	9422	0	1
2433	2	1	1	0	28	9422	0	1
2434	2	1	1	0	28	9422	0	1
2435	2	1	1	0	28	9422	0	1
2436	2	1	1	0	28	9422	0	1
2441	2	1	1	0	28	9422	0	1
2442	2	1	1	0	28	9422	0	1
2443	2	1	1	0	28	9422	0	1
2444	2	1	1	0	28	9422	0	1
2445	2	1	1	0	28	9422	0	1
2446	2	1	1	0	28	9422	0	1
2447	2	1	1	0	28	9422	0	1
2448	2	1	1	0	28	9422	0	1
2449	2	1	1	0	28	9422	0	1
2450	1	1	1	0	28	9422	0	1
2450	2	1	1	0	28	9422	0	1
2451	2	1	1	0	28	9422	0	1
2452	2	1	1	0	28	9422	0	1
2453	2	1	1	0	28	9422	0	1
2454	2	1	1	0	28	9422	0	1
2455	2	1	1	0	28	9422	0	1
2456	2	1	1	0	28	9422	0	1
2457	2	1	1	0	28	9422	0	1
2458	2	1	1	0	28	9422	0	1
2459	2	1	1	0	28	9422	0	1
2460	2	1	1	0	28	9422	0	1
2461	1	1	1	0	28	9422	0	1
2461	2	1	1	0	28	9422	0	1
2466	2	1	1	0	28	9422	0	1
2467	2	1	1	0	28	9422	0	1
2468	2	1	1	0	28	9422	0	1
2469	2	1	1	0	28	9422	0	1
2470	2	1	1	0	28	9422	0	1
2471	2	1	1	0	28	9422	0	1
2472	2	1	1	0	28	9422	0	1
2473	2	1	1	0	28	9422	0	1
2477	2	1	1	0	28	9422	0	1
2478	2	1	1	0	28	9422	0	1
2479	2	1	1	0	28	9422	0	1
2480	2	1	1	0	28	9422	0	1
2481	2	1	1	0	28	9422	0	1
2482	2	1	1	0	28	9422	0	1
2483	2	1	1	0	28	9422	0	1
2484	2	1	1	0	28	9422	0	1
2485	2	1	1	0	28	9422	0	1
2486	1	1	1	0	28	9422	0	1
2486	2	1	1	0	28	9422	0	1
2487	2	1	1	0	28	9422	0	1
2488	2	1	1	0	28	9422	0	1
2489	2	1	1	0	28	9422	0	1
2490	2	1	1	0	28	9422	0	1
2491	2	1	1	0	28	9422	0	1
2492	2	1	1	0	28	9422	0	1
2493	2	1	1	0	28	9422	0	1
2494	2	1	1	0	28	9422	0	1
2495	2	1	1	0	28	9422	0	1
2496	2	1	1	0	28	9422	0	1
2501	2	1	1	0	28	9422	0	1
2502	2	1	1	0	28	9422	0	1
2503	2	1	1	0	28	9422	0	1
2504	2	1	1	0	28	9422	0	1
2505	2	1	1	0	28	9422	0	1
2506	2	1	1	0	28	9422	0	1
2507	2	1	1	0	28	9422	0	1
2508	2	1	1	0	28	9422	0	1
2513	2	1	1	0	28	9422	0	1
2514	2	1	1	0	28	9422	0	1
2515	2	1	1	0	28	9422	0	1
2516	2	1	1	0	28	9422	0	1
2517	2	1	1	0	28	9422	0	1
2518	2	1	1	0	28	9422	0	1
2519	2	1	1	0	28	9422	0	1
2520	2	1	1	0	28	9422	0	1
2521	2	1	1	0	28	9422	0	1
2522	1	1	1	0	28	9422	0	1
2522	2	1	1	0	28	9422	0	1
2523	2	1	1	0	28	9422	0	1
2524	2	1	1	0	28	9422	0	1
2525	2	1	1	0	28	9422	0	1
2526	2	1	1	0	28	9422	0	1
2527	2	1	1	0	28	9422	0	1
2528	2	1	1	0	28	9422	0	1
2529	2	1	1	0	28	9422	0	1
2530	2	1	1	0	28	9422	0	1
2531	2	1	1	0	28	9422	0	1
2532	2	1	1	0	28	9422	0	1
2533	1	1	1	0	28	9422	0	1
2533	2	1	1	0	28	9422	0	1
2538	2	1	1	0	28	9422	0	1
2539	2	1	1	0	28	9422	0	1
2540	2	1	1	0	28	9422	0	1
2541	2	1	1	0	28	9422	0	1
2542	2	1	1	0	28	9422	0	1
2543	2	1	1	0	28	9422	0	1
2544	2	1	1	0	28	9422	0	1
2545	2	1	1	0	28	9422	0	1
2549	2	1	1	0	28	9422	0	1
2550	2	1	1	0	28	9422	0	1
2551	2	1	1	0	28	9422	0	1
2552	2	1	1	0	28	9422	0	1
2553	2	1	1	0	28	9422	0	1
2554	2	1	1	0	28	9422	0	1
2555	2	1	1	0	28	9422	0	1
2556	2	1	1	0	28	9422	0	1
2557	2	1	1	0	28	9422	0	1
2558	1	1	1	0	28	9422	0	1
2558	2	1	1	0	28	9422	0	1
2559	2	1	1	0	28	9422	0	1
2560	2	1	1	0	28	9422	0	1
2561	2	1	1	0	28	9422	0	1
2562	2	1	1	0	28	9422	0	1
2563	2	1	1	0	28	9422	0	1
2564	2	1	1	0	28	9422	0	1
2565	2	1	1	0	28	9422	0	1
2566	2	1	1	0	28	9422	0	1
2567	2	1	1	0	28	9422	0	1
2568	2	1	1	0	28	9422	0	1
2573	2	1	1	0	28	9422	0	1
2574	2	1	1	0	28	9422	0	1
2575	2	1	1	0	28	9422	0	1
2576	2	1	1	0	28	9422	0	1
2577	2	1	1	0	28	9422	0	1
2578	2	1	1	0	28	9422	0	1
2579	2	1	1	0	28	9422	0	1
2580	2	1	1	0	28	9422	0	1
2585	2	1	1	0	28	9422	0	1
2586	2	1	1	0	28	9422	0	1
2587	2	1	1	0	28	9422	0	1
2588	2	1	1	0	28	9422	0	1
2589	2	1	1	0	28	9422	0	1
2590	2	1	1	0	28	9422	0	1
2591	2	1	1	0	28	9422	0	1
2592	2	1	1	0	28	9422	0	1
2593	2	1	1	0	28	9422	0	1
2594	1	1	1	0	28	9422	0	1
2594	2	1	1	0	28	9422	0	1
2595	2	1	1	0	28	9422	0	1
2596	2	1	1	0	28	9422	0	1
2597	2	1	1	0	28	9422	0	1
2598	2	1	1	0	28	9422	0	1
2599	2	1	1	0	28	9422	0	1
2600	2	1	1	0	28	9422	0	1
2601	2	1	1	0	28	9422	0	1
2602	2	1	1	0	28	9422	0	1
2603	2	1	1	0	28	9422	0	1
2604	2	1	1	0	28	9422	0	1
2605	1	1	1	0	28	9422	0	1
2605	2	1	1	0	28	9422	0	1
2610	2	1	1	0	28	9422	0	1
2611	2	1	1	0	28	9422	0	1
2612	2	1	1	0	28	9422	0	1
2613	2	1	1	0	28	9422	0	1
2614	2	1	1	0	28	9422	0	1
2615	2	1	1	0	28	9422	0	1
2616	2	1	1	0	28	9422	0	1
2617	2	1	1	0	28	9422	0	1
2621	2	1	1	0	28	9422	0	1
2622	2	1	1	0	28	9422	0	1
2623	2	1	1	0	28	9422	0	1
2624	2	1	1	0	28	9422	0	1
2625	2	1	1	0	28	9422	0	1
2626	2	1	1	0	28	9422	0	1
2627	2	1	1	0	28	9422	0	1
2628	2	1	1	0	28	9422	0	1
2629	2	1	1	0	28	9422	0	1
2630	1	1	1	0	28	9422	0	1
2630	2	1	1	0	28	9422	0	1
2631	2	1	1	0	28	9422	0	1
2632	2	1	1	0	28	9422	0	1
2633	2	1	1	0	28	9422	0	1
2634	2	1	1	0	28	9422	0	1
2635	2	1	1	0	28	9422	0	1
2636	2	1	1	0	28	9422	0	1
2637	2	1	1	0	28	9422	0	1
2638	2	1	1	0	28	9422	0	1
2639	2	1	1	0	28	9422	0	1
2640	2	1	1	0	28	9422	0	1
2645	2	1	1	0	28	9422	0	1
2646	2	1	1	0	28	9422	0	1
2647	2	1	1	0	28	9422	0	1
2648	2	1	1	0	28	9422	0	1
2649	2	1	1	0	28	9422	0	1
2650	2	1	1	0	28	9422	0	1
2651	2	1	1	0	28	9422	0	1
2652	2	1	1	0	28	9422	0	1
2657	2	1	1	0	28	9422	0	1
2658	2	1	1	0	28	9422	0	1
2659	2	1	1	0	28	9422	0	1
2660	2	1	1	0	28	9422	0	1
2661	2	1	1	0	28	9422	0	1
2662	2	1	1	0	28	9422	0	1
2663	2	1	1	0	28	9422	0	1
2664	2	1	1	0	28	9422	0	1
2665	2	1	1	0	28	9422	0	1
2666	1	1	1	0	28	9422	0	1
2666	2	1	1	0	28	9422	0	1
2667	2	1	1	0	28	9422	0	1
2668	2	1	1	0	28	9422	0	1
2669	2	1	1	0	28	9422	0	1
2670	2	1	1	0	28	9422	0	1
2671	2	1	1	0	28	9422	0	1
2672	2	1	1	0	28	9422	0	1
2673	2	1	1	0	28	9422	0	1
2674	2	1	1	0	28	9422	0	1
2675	2	1	1	0	28	9422	0	1
2676	2	1	1	0	28	9422	0	1
2677	1	1	1	0	28	9422	0	1
2677	2	1	1	0	28	9422	0	1
2682	2	1	1	0	28	9422	0	1
2683	2	1	1	0	28	9422	0	1
2684	2	1	1	0	28	9422	0	1
2685	2	1	1	0	28	9422	0	1
2686	2	1	1	0	28	9422	0	1
2687	2	1	1	0	28	9422	0	1
2688	2	1	1	0	28	9422	0	1
2689	2	1	1	0	28	9422	0	1
2693	2	1	1	0	28	9422	0	1
2694	2	1	1	0	28	9422	0	1
2695	2	1	1	0	28	9422	0	1
2696	2	1	1	0	28	9422	0	1
2697	2	1	1	0	28	9422	0	1
2698	2	1	1	0	28	9422	0	1
2699	2	1	1	0	28	9422	0	1
2700	2	1	1	0	28	9422	0	1
2701	2	1	1	0	28	9422	0	1
2702	1	1	1	0	28	9422	0	1
2702	2	1	1	0	28	9422	0	1
2703	2	1	1	0	28	9422	0	1
2704	2	1	1	0	28	9422	0	1
2705	2	1	1	0	28	9422	0	1
2706	2	1	1	0	28	9422	0	1
2707	2	1	1	0	28	9422	0	1
2708	2	1	1	0	28	9422	0	1
2709	2	1	1	0	28	9422	0	1
2710	2	1	1	0	28	9422	0	1
2711	2	1	1	0	28	9422	0	1
2712	2	1	1	0	28	9422	0	1
2717	2	1	1	0	28	9422	0	1
2718	2	1	1	0	28	9422	0	1
2719	2	1	1	0	28	9422	0	1
2720	2	1	1	0	28	9422	0	1
2721	2	1	1	0	28	9422	0	1
2722	2	1	1	0	28	9422	0	1
2723	2	1	1	0	28	9422	0	1
2724	2	1	1	0	28	9422	0	1
2729	2	1	1	0	28	9422	0	1
2730	2	1	1	0	28	9422	0	1
2731	2	1	1	0	28	9422	0	1
2732	2	1	1	0	28	9422	0	1
2733	2	1	1	0	28	9422	0	1
2734	2	1	1	0	28	9422	0	1
2735	2	1	1	0	28	9422	0	1
2736	2	1	1	0	28	9422	0	1
2737	2	1	1	0	28	9422	0	1
2738	1	1	1	0	28	9422	0	1
2738	2	1	1	0	28	9422	0	1
2739	2	1	1	0	28	9422	0	1
2740	2	1	1	0	28	9422	0	1
2741	2	1	1	0	28	9422	0	1
2742	2	1	1	0	28	9422	0	1
2743	2	1	1	0	28	9422	0	1
2744	2	1	1	0	28	9422	0	1
2745	2	1	1	0	28	9422	0	1
2746	2	1	1	0	28	9422	0	1
2747	2	1	1	0	28	9422	0	1
2748	2	1	1	0	28	9422	0	1
2749	1	1	1	0	28	9422	0	1
2749	2	1	1	0	28	9422	0	1
2754	2	1	1	0	28	9422	0	1
2755	2	1	1	0	28	9422	0	1
2756	2	1	1	0	28	9422	0	1
2757	2	1	1	0	28	9422	0	1
2758	2	1	1	0	28	9422	0	1
2759	2	1	1	0	28	9422	0	1
2760	2	1	1	0	28	9422	0	1
2761	2	1	1	0	28	9422	0	1
2765	2	1	1	0	28	9422	0	1
2766	2	1	1	0	28	9422	0	1
2767	2	1	1	0	28	9422	0	1
2768	2	1	1	0	28	9422	0	1
2769	2	1	1	0	28	9422	0	1
2770	2	1	1	0	28	9422	0	1
2771	2	1	1	0	28	9422	0	1
2772	2	1	1	0	28	9422	0	1
2773	2	1	1	0	28	9422	0	1
2774	1	1	1	0	28	9422	0	1
2774	2	1	1	0	28	9422	0	1
2775	2	1	1	0	28	9422	0	1
2776	2	1	1	0	28	9422	0	1
2777	2	1	1	0	28	9422	0	1
2778	2	1	1	0	28	9422	0	1
2779	2	1	1	0	28	9422	0	1
2780	2	1	1	0	28	9422	0	1
2781	2	1	1	0	28	9422	0	1
2782	2	1	1	0	28	9422	0	1
2783	2	1	1	0	28	9422	0	1
2784	2	1	1	0	28	9422	0	1
2789	2	1	1	0	28	9422	0	1
2790	2	1	1	0	28	9422	0	1
2791	2	1	1	0	28	9422	0	1
2792	2	1	1	0	28	9422	0	1
2793	2	1	1	0	28	9422	0	1
2794	2	1	1	0	28	9422	0	1
2795	2	1	1	0	28	9422	0	1
2796	2	1	1	0	28	9422	0	1
2801	2	1	1	0	28	9422	0	1
2802	2	1	1	0	28	9422	0	1
2803	2	1	1	0	28	9422	0	1
2804	2	1	1	0	28	9422	0	1
2805	2	1	1	0	28	9422	0	1
2806	2	1	1	0	28	9422	0	1
2807	2	1	1	0	28	9422	0	1
2808	2	1	1	0	28	9422	0	1
2809	2	1	1	0	28	9422	0	1
2810	1	1	1	0	28	9422	0	1
2810	2	1	1	0	28	9422	0	1
2811	2	1	1	0	28	9422	0	1
2812	2	1	1	0	28	9422	0	1
2813	2	1	1	0	28	9422	0	1
2814	2	1	1	0	28	9422	0	1
2815	2	1	1	0	28	9422	0	1
2816	2	1	1	0	28	9422	0	1
2817	2	1	1	0	28	9422	0	1
2818	2	1	1	0	28	9422	0	1
2819	2	1	1	0	28	9422	0	1
2820	2	1	1	0	28	9422	0	1
2821	1	1	1	0	28	9422	0	1
2821	2	1	1	0	28	9422	0	1
2826	2	1	1	0	28	9422	0	1
2827	2	1	1	0	28	9422	0	1
2828	2	1	1	0	28	9422	0	1
2829	2	1	1	0	28	9422	0	1
2830	2	1	1	0	28	9422	0	1
2831	2	1	1	0	28	9422	0	1
2832	2	1	1	0	28	9422	0	1
2833	2	1	1	0	28	9422	0	1
2837	2	1	1	0	28	9422	0	1
2838	2	1	1	0	28	9422	0	1
2839	2	1	1	0	28	9422	0	1
2840	2	1	1	0	28	9422	0	1
2841	2	1	1	0	28	9422	0	1
2842	2	1	1	0	28	9422	0	1
2843	2	1	1	0	28	9422	0	1
2844	2	1	1	0	28	9422	0	1
2845	2	1	1	0	28	9422	0	1
2846	1	1	1	0	28	9422	0	1
2846	2	1	1	0	28	9422	0	1
2847	2	1	1	0	28	9422	0	1
2848	2	1	1	0	28	9422	0	1
2849	2	1	1	0	28	9422	0	1
2850	2	1	1	0	28	9422	0	1
2851	2	1	1	0	28	9422	0	1
2852	2	1	1	0	28	9422	0	1
2853	2	1	1	0	28	9422	0	1
2854	2	1	1	0	28	9422	0	1
2855	2	1	1	0	28	9422	0	1
2856	2	1	1	0	28	9422	0	1
2861	2	1	1	0	28	9422	0	1
2862	2	1	1	0	28	9422	0	1
2863	2	1	1	0	28	9422	0	1
2864	2	1	1	0	28	9422	0	1
2865	2	1	1	0	28	9422	0	1
2866	2	1	1	0	28	9422	0	1
2867	2	1	1	0	28	9422	0	1
2868	2	1	1	0	28	9422	0	1
2873	2	1	1	0	28	9422	0	1
2874	2	1	1	0	28	9422	0	1
2875	2	1	1	0	28	9422	0	1
2876	2	1	1	0	28	9422	0	1
2877	2	1	1	0	28	9422	0	1
2878	2	1	1	0	28	9422	0	1
2879	2	1	1	0	28	9422	0	1
2880	2	1	1	0	28	9422	0	1
2881	2	1	1	0	28	9422	0	1
2882	1	1	1	0	28	9422	0	1
2882	2	1	1	0	28	9422	0	1
2883	2	1	1	0	28	9422	0	1
2884	2	1	1	0	28	9422	0	1
2885	2	1	1	0	28	9422	0	1
2886	2	1	1	0	28	9422	0	1
2887	2	1	1	0	28	9422	0	1
2888	2	1	1	0	28	9422	0	1
2889	2	1	1	0	28	9422	0	1
2890	2	1	1	0	28	9422	0	1
2891	2	1	1	0	28	9422	0	1
2892	2	1	1	0	28	9422	0	1
2893	1	1	1	0	28	9422	0	1
2893	2	1	1	0	28	9422	0	1
2898	2	1	1	0	28	9422	0	1
2899	2	1	1	0	28	9422	0	1
2900	2	1	1	0	28	9422	0	1
2901	2	1	1	0	28	9422	0	1
2902	2	1	1	0	28	9422	0	1
2903	2	1	1	0	28	9422	0	1
2904	2	1	1	0	28	9422	0	1
2905	2	1	1	0	28	9422	0	1
2909	2	1	1	0	28	9422	0	1
2910	2	1	1	0	28	9422	0	1
2911	2	1	1	0	28	9422	0	1
2912	2	1	1	0	28	9422	0	1
2913	2	1	1	0	28	9422	0	1
2914	2	1	1	0	28	9422	0	1
2915	2	1	1	0	28	9422	0	1
2916	2	1	1	0	28	9422	0	1
2917	2	1	1	0	28	9422	0	1
2918	1	1	1	0	28	9422	0	1
2918	2	1	1	0	28	9422	0	1
2919	2	1	1	0	28	9422	0	1
2920	2	1	1	0	28	9422	0	1
2921	2	1	1	0	28	9422	0	1
2922	2	1	1	0	28	9422	0	1
2923	2	1	1	0	28	9422	0	1
2924	2	1	1	0	28	9422	0	1
2925	2	1	1	0	28	9422	0	1
2926	2	1	1	0	28	9422	0	1
2927	2	1	1	0	28	9422	0	1
2928	2	1	1	0	28	9422	0	1
2933	2	1	1	0	28	9422	0	1
2934	2	1	1	0	28	9422	0	1
2935	2	1	1	0	28	9422	0	1
2936	2	1	1	0	28	9422	0	1
2937	2	1	1	0	28	9422	0	1
2938	2	1	1	0	28	9422	0	1
2939	2	1	1	0	28	9422	0	1
2940	2	1	1	0	28	9422	0	1
2945	2	1	1	0	28	9422	0	1
2946	2	1	1	0	28	9422	0	1
2947	2	1	1	0	28	9422	0	1
2948	2	1	1	0	28	9422	0	1
2949	2	1	1	0	28	9422	0	1
2950	2	1	1	0	28	9422	0	1
2951	2	1	1	0	28	9422	0	1
2952	2	1	1	0	28	9422	0	1
2953	2	1	1	0	28	9422	0	1
2954	1	1	1	0	28	9422	0	1
2954	2	1	1	0	28	9422	0	1
2955	2	1	1	0	28	9422	0	1
2956	2	1	1	0	28	9422	0	1
2957	2	1	1	0	28	9422	0	1
2958	2	1	1	0	28	9422	0	1
2959	2	1	1	0	28	9422	0	1
2960	2	1	1	0	28	9422	0	1
2961	2	1	1	0	28	9422	0	1
2962	2	1	1	0	28	9422	0	1
2963	2	1	1	0	28	9422	0	1
2964	2	1	1	0	28	9422	0	1
2965	1	1	1	0	28	9422	0	1
2965	2	1	1	0	28	9422	0	1
2970	2	1	1	0	28	9422	0	1
2971	2	1	1	0	28	9422	0	1
2972	2	1	1	0	28	9422	0	1
2973	2	1	1	0	28	9422	0	1
2974	2	1	1	0	28	9422	0	1
2975	2	1	1	0	28	9422	0	1
2976	2	1	1	0	28	9422	0	1
2977	2	1	1	0	28	9422	0	1
2981	2	1	1	0	28	9422	0	1
2982	2	1	1	0	28	9422	0	1
2983	2	1	1	0	28	9422	0	1
2984	2	1	1	0	28	9422	0	1
2985	2	1	1	0	28	9422	0	1
2986	2	1	1	0	28	9422	0	1
2987	2	1	1	0	28	9422	0	1
2988	2	1	1	0	28	9422	0	1
2989	2	1	1	0	28	9422	0	1
2990	1	1	1	0	28	9422	0	1
2990	2	1	1	0	28	9422	0	1
2991	2	1	1	0	28	9422	0	1
2992	2	1	1	0	28	9422	0	1
2993	2	1	1	0	28	9422	0	1
2994	2	1	1	0	28	9422	0	1
2995	2	1	1	0	28	9422	0	1
2996	2	1	1	0	28	9422	0	1
2997	2	1	1	0	28	9422	0	1
2998	2	1	1	0	28	9422	0	1
2999	2	1	1	0	28	9422	0	1
3000	2	1	1	0	28	9422	0	1
3005	2	1	1	0	28	9422	0	1
3006	2	1	1	0	28	9422	0	1
3007	2	1	1	0	28	9422	0	1
3008	2	1	1	0	28	9422	0	1
3009	2	1	1	0	28	9422	0	1
3010	2	1	1	0	28	9422	0	1
3011	2	1	1	0	28	9422	0	1
3012	2	1	1	0	28	9422	0	1
3017	2	1	1	0	28	9422	0	1
3018	2	1	1	0	28	9422	0	1
3019	2	1	1	0	28	9422	0	1
3020	2	1	1	0	28	9422	0	1
3021	2	1	1	0	28	9422	0	1
3022	2	1	1	0	28	9422	0	1
3023	2	1	1	0	28	9422	0	1
3024	2	1	1	0	28	9422	0	1
3025	2	1	1	0	28	9422	0	1
3026	1	1	1	0	28	9422	0	1
3026	2	1	1	0	28	9422	0	1
3027	2	1	1	0	28	9422	0	1
3028	2	1	1	0	28	9422	0	1
3029	2	1	1	0	28	9422	0	1
3030	2	1	1	0	28	9422	0	1
3031	2	1	1	0	28	9422	0	1
3032	2	1	1	0	28	9422	0	1
3033	2	1	1	0	28	9422	0	1
