1.03593	0	0.035
1.17593	0.035	0.039375
1.17593	0.039375	0.0388281
1.21093	0.0388281	0.0383496
1.21093	0.0383496	0.0379309
1.21093	0.0379309	0.0375645
1.24593	0.0375645	0.037244
1.24593	0.037244	0.0369635
1.24593	0.0369635	0.036718
1.24593	0.036718	0.0365033
1.28093	0.0365033	0.0406904
1.28093	0.0406904	0.0399791
1.28093	0.0399791	0.0393567
1.28093	0.0393567	0.0388121
1.28093	0.0388121	0.0383356
1.28093	0.0383356	0.0379186
1.31593	0.0379186	0.0419288
1.31593	0.0419288	0.0410627
1.31593	0.0410627	0.0403049
1.31593	0.0403049	0.0396418
1.31593	0.0396418	0.0390615
1.31593	0.0390615	0.0385538
1.31593	0.0385538	0.0381096
1.31593	0.0381096	0.0377209
1.31593	0.0377209	0.0373808
1.35093	0.0373808	0.0414582
1.35093	0.0414582	0.0406509
1.35093	0.0406509	0.0399446
1.35093	0.0399446	0.0393265
1.35093	0.0393265	0.0387857
1.35093	0.0387857	0.0383125
1.35093	0.0383125	0.0378984
1.35093	0.0378984	0.0375361
1.35093	0.0375361	0.0372191
1.35093	0.0372191	0.0369417
1.35193	0.0369417	0.036824
1.35193	0.036824	0.036721
1.35193	0.036721	0.0366309
1.35193	0.0366309	0.036552
1.37993	0.036552	0.035608
1.37993	0.035608	0.034782
1.37993	0.034782	0.0340593
1.37993	0.0340593	0.0334268
1.37993	0.0334268	0.0328735
1.37993	0.0328735	0.0323893
1.43693	0.0323893	0.0390906
1.43693	0.0390906	0.0449543
1.43693	0.0449543	0.050085
1.43693	0.050085	0.0545744
1.43693	0.0545744	0.0585026
1.43693	0.0585026	0.0619398
1.43693	0.0619398	0.0649473
1.43693	0.0649473	0.0675789
1.43693	0.0675789	0.0698815
1.43693	0.0698815	0.0717713
1.43693	0.0717713	0.0734249
1.43693	0.0734249	0.0748718
1.43693	0.0748718	0.0761378
1.43693	0.0761378	0.0772456
1.43693	0.0772456	0.0782149
1.43993	0.0782149	0.075938
1.43993	0.075938	0.0739458
1.43993	0.0739458	0.0722026
1.43993	0.0722026	0.0706772
1.43993	0.0706772	0.0693426
1.43993	0.0693426	0.0681748
1.43993	0.0681748	0.0671529
1.43993	0.0671529	0.0662588
1.43993	0.0662588	0.0654764
1.47193	0.0654764	0.0616669
1.47193	0.0616669	0.0583335
